decision_type,decision_key,signature,count,sample_fid,sample_master,sample_summary,decision,notes
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Mara->Priest of Mara;RNAM:Imperial ""Imperial"" [RACE:000009->Argonian ""Argonian"" [RACE:00023F;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006B01,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Mara->Priest of Mara;RNAM:Imperial ""Imperial"" [RACE:000009->WoodElf ""Wood Elf"" [RACE:000223C;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006B02,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Kynareth->Priestess of Kynareth;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006B08,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Julianos->Priest of Julianos;RNAM:Imperial ""Imperial"" [RACE:000009->WoodElf ""Wood Elf"" [RACE:000223C;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006B12,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Dibella->Priest of Dibella;RNAM:Imperial ""Imperial"" [RACE:000009->WoodElf ""Wood Elf"" [RACE:000223C;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006B17,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Arkay->Priestess of Arkay;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04006B1C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,SCRI+,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;RNAM:Imperial ""Imperial"" [RACE:000009->Breton ""Breton"" [RACE:000224FC];CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04007283,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;RNAM:Imperial ""Imperial"" [RACE:000009->Breton ""Breton"" [RACE:000224FC];SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04007284,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,NPC_|Record Header:+;FULL:Spectral Reaver->Spectral Commander;,NPC_,1,040093B1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,"NPC_|Record Header:+;CNAM:ValenWarrior ""Sylvan Warsmer"" [C->Acrobat ""Acrobat"" [CLAS:000237A8;ZNAM:DefaultValenWarriorBoss [CSTY:05->DefaultValenArcherCold [CSTY:050;",NPC_,1,0400B5DC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",CNAM,ZNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;",NPC_,1,040109A1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->WoodElf ""Wood Elf"" [RACE:000223C;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:Cropped ""Cropped"" [HAIR:0018A891->WoodElfFem",NPC_,1,040109A2,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,ENAM+",keep,
pattern,"NPC_|Record Header:+;EDID:BanditAmazonBossFemale7B->BanditAmazonBossFemaleScythe;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;",NPC_,1,040109A3,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",EDID,FULL,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:ImperialHeadband ""Military"" [HAI->Loose ""Natural""",NPC_,1,040109A4,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,ENAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Warden;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;HNAM:KhajiitFeathers ""Feathered Headd->KhajiitHeadB",NPC_,1,040109A6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Redguard ""Redguard"" [RACE:00000D->Orc ""Orc"" [RACE:000191C0];CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMeleeSword ""Briarborn Knig;HNAM:RedguardCornrows ""Ridge Rows"" [H->OrcTopknot ""Topkno",NPC_,1,040109A7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:WoodElfFringes ""Stick Twist"" [HA->Khaji",NPC_,1,040109A9,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Imperial ""Imperial"" [RACE:000009;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:ImperialHeadband ""Military"" [HAI->Loose",NPC_,1,040109AA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:DarkElfTopknot ""Quick Knot"" [HAI->Cropped ""Cropped"" [HAIR:0018A891;LNAM:0.260000->0.704245;ENAM:+;",NPC_,1,040109AB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM,HNAM,LNAM,ENAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:DarkElf ""Dark Elf"" [RACE:000191C->Orc ""Orc"" [RACE:000191C0];CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:DarkElfTopknot ""Quick Knot"" [HAI->OrcBraids ""N",NPC_,1,040109AC,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,ENAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:DarkElf ""Dark Elf"" [RACE:000191C->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:WoodElfFringes ""Stick Twist"" [HA->Khaji",NPC_,1,040109AD,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,ENAM+,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Raging Priestess->Briarborn Hedge Witch;RNAM:Breton ""Breton"" [RACE:000224FC]->Argonian ""Argonian"" [RACE:00023F;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:Ponytail ""Ponytail"" [HAIR:0002C4->A",NPC_,1,040109B1,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.049323;,NPC_,1,04010EEA,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",LNAM",keep,
pattern,NPC_|Record Header:+;FULL:Conjurer->Dagonite Doomsayer;ZNAM:NPCConjurerCold [CSTY:050114B8]->1NPCMarauderMageFrantic [CSTY:05;,NPC_,1,040118FB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,ZNAM",keep,
pattern,NPC_|Record Header:+;FULL:Conjurer->Dagonite Doomsayer;ZNAM:NPCConjurer [CSTY:000CA0D5]->NPCMarauderMage [CSTY:000CA0D3];,NPC_,1,040118FD,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,ZNAM",keep,
pattern,NPC_|Record Header:+;FULL:Conjurer->Dagonite Doomsayer;ZNAM:NPCConjurer [CSTY:000CA0D5]->1NPCMarauderMageCold [CSTY:05010;,NPC_,1,040118FE,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,ZNAM",keep,
pattern,NPC_|Record Header:+;FULL:Vyka Herlst->Vyka Helrst;LNAM:0.710000->0.640980;ZNAM:DefaultBossMeleeNoYield [CSTY:05->NPCBanditMissileCold [CSTY:05011;,NPC_,1,04013371,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,LNAM,ZNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priestess of Akatosh;RNAM:Imperial ""Imperial"" [RACE:000009->Redguard ""Redguard"" [RACE:00000D;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",NPC_,1,04014CD7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,SCRI+,CNAM",keep,
pattern,NPC_|Record Header:+;FULL:Yeshani ->Yeshani;,NPC_,1,0401F2F8,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Redguard ""Redguard"" [RACE:00000D;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:Ponytail ""Ponytail"" [HAIR:0002C4->Cropp",NPC_,1,04022F9B,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Redguard ""Redguard"" [RACE:00000D;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:DarkElfMane ""Windswept"" [HAIR:00->Loose",NPC_,1,04022F9C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";",NPC_,1,04022F9D,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:DarkElf ""Dark Elf"" [RACE:000191C->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";FNAM:72 54->54 5B;",NPC_,1,04022F9E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Blood Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:WoodElfFringes ""Stick Twist"" [HA->saram",NPC_,1,04022F9F,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM,FNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMeleeSword ""Briarborn Knig;HNAM:RedguardClassic ""Frizzy"" [HAIR:0->NordBaldPony ""Ga",NPC_,1,04022FA0,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Warden;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;",NPC_,1,04022FA4,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;HNAM:ElfPonytail ""Windbound"" [HAIR:00->Loose ""Natural"" [HAIR:00090475];",NPC_,1,04022FA5,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;",NPC_,1,04022FA6,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,CNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:RedguardDredz ""Thick Rows"" [HAIR->Loose ""Natural""",NPC_,1,04022FA7,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Voice of Nature->Voice of the Hunt;RNAM:Redguard ""Redguard"" [RACE:00000D->Orc ""Orc"" [RACE:000191C0];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:RedguardDredz ""Thick Rows"" [HAIR->OrcBraids ""Nomad Br",NPC_,1,04022FA8,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,HNAM",keep,
pattern,"NPC_|Record Header:+;FULL:Hlofor the Arctic Bear->Hlofor, the Arctic Bear;",NPC_,1,04024380,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Warden;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;ENAM:+;",NPC_,1,04029C7A,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,ENAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;ENAM:+;",NPC_,1,04029C7C,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,ENAM+",keep,
pattern,NPC_|Record Header:+;HNAM:+;LNAM:+;ENAM:+;,NPC_,1,04033A6E,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",HNAM+,LNAM+,ENAM+",keep,
pattern,"NPC_|Record Header:+;FULL:Carla Du Vrey->Carla Du Vrey, Mistress of Dark ;",NPC_,1,0403CACB,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL",keep,
pattern,"NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;ENAM:+;",NPC_,1,0403E312,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",FULL,RNAM,CNAM,ENAM+",keep,
pattern,"NPC_|Record Header:+;CNAM:MarauderBoss ""Marauder Boss"" [CL->Blademaster ""Blademaster"" [CLAS:;",NPC_,1,0404D525,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+"",CNAM",keep,
pattern,NPC_|Record Header:+;SPLO:+;SCRI:+;LNAM:0.200000->0.900000;ENAM:+;ZNAM:+;,NPC_,1,0C003286,DLCVileLair.esp,"""Record Header+"",SPLO+,SCRI+,LNAM,ENAM+,ZNAM+",keep,
pattern,"NPC_|Record Header:+;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;SPLO:+;FNAM:54 5B->E9 5D;",NPC_,1,760245A4,OOOShiveringIsles.esp,"""Record Header+"",RNAM,SPLO+,FNAM",keep,
pattern,NPC_|Record Header:+;FNAM:E6 21->44 35;,NPC_,1,760245A9,OOOShiveringIsles.esp,"""Record Header+"",FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.887076;FNAM:DF 55->29 04;,NPC_,1,760245AE,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.021845;FNAM:DF 55->29 04;,NPC_,1,760245C7,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.631447;FNAM:DF 55->29 04;,NPC_,1,760245DC,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.004561;FNAM:DF 55->29 04;,NPC_,1,760245DD,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.668709;FNAM:DF 55->29 04;,NPC_,1,7605281B,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.026873;FNAM:DF 55->29 04;,NPC_,1,7607800D,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
pattern,NPC_|Record Header:+;LNAM:0.000000->0.111386;FNAM:DF 55->29 04;,NPC_,1,76078012,OOOShiveringIsles.esp,"""Record Header+"",LNAM,FNAM",keep,
record,0000C03B,QUST,1,0000C03B,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,000120DA,QUST,1,000120DA,Oblivion.esm,"""Record Header+"",Stages+,Targets+",review,
record,000120E9,QUST,1,000120E9,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,000135EC,QUST,1,000135EC,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,000135ED,QUST,1,000135ED,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,000146B0,QUST,1,000146B0,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,00015641,QUST,1,00015641,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,00017D0F,QUST,1,00017D0F,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,0001D21C,QUST,1,0001D21C,Oblivion.esm,"""Record Header+"",Stages+,Targets+",review,
record,0001E72F,QUST,1,0001E72F,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,0002D32B,QUST,1,0002D32B,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,0002D71B,QUST,1,0002D71B,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,000356CA,QUST,1,000356CA,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,00035DE0,QUST,1,00035DE0,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,00036334,QUST,1,00036334,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,00036336,QUST,1,00036336,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,0003B819,QUST,1,0003B819,Oblivion.esm,"""Record Header+"",ICON,Stages+,Targets+",review,
record,00066EBE,QUST,1,00066EBE,Oblivion.esm,"""Record Header+"",Stages+,Targets+",review,
record,0008547F,QUST,1,0008547F,Oblivion.esm,"""Record Header+"",FULL,Stages+,Targets+",review,
record,00085480,QUST,1,00085480,Oblivion.esm,"""Record Header+"",FULL,Stages+,Targets+",review,
record,00085481,QUST,1,00085481,Oblivion.esm,"""Record Header+"",FULL,Stages+,Targets+",review,
record,00085482,QUST,1,00085482,Oblivion.esm,"""Record Header+"",FULL,Stages+,Targets+",review,
record,00085483,QUST,1,00085483,Oblivion.esm,"""Record Header+"",FULL,Stages+,Targets+",review,
record,00085484,QUST,1,00085484,Oblivion.esm,"""Record Header+"",FULL,Stages+,Targets+",review,
record,00085485,QUST,1,00085485,Oblivion.esm,"""Record Header+"",Stages+,Targets+",review,
record,0402B758,QUST,1,0402B758,Oscuro's_Oblivion_Overhaul.esm,"""Record Header+""",drop,
record,760128C4,QUST,1,760128C4,OOOShiveringIsles.esp,"""Record Header+""",drop,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair100 [LVLC:000340E->LL2ConjurerZLair50 [LVLC:0504432;,REFR,1,00087FB2,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2ConjurerLair100 [LVLC:000340E->LL1ConjurerDaeda50A [LVLC:050094;,REFR,1,00087FB3,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1VampireBossLvl100 [LVLC:00032->LL1VampireBossLvl100Death [LVLC:;XESP:+;,REFR,1,00048E1F,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL2BanditCaves100 [LVLC:0003407F->LL1Bandit0ArcticMeleePack [LVLC:;,REFR,1,000A6459,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:MiddleBarrelKeg01 [STAT:00019205->LapKeg ""Keg"" [CONT:05003479];",REFR,1,00051C91,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1UndeadBonesBossLvl100 [LVLC:0->LL0Skeleton3Hero100Pack [LVLC:05;,REFR,1,000C80F8,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:ChestHouseTreasuryUpper02 ""Chest->ZOOOChestUpper01NobleTreasuryLes;XOWN:+;",REFR,1,000A5A69,Oblivion.esm,"Cell+,""Record Header+"",NAME,XOWN+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:CupboardClothingUpper ""Cupboard""->ZOOOCupboardNoble01ClothingRespa;XLOC:+;",REFR,1,00032F0C,Oblivion.esm,"Cell+,""Record Header+"",NAME,XLOC+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1BanditWizard100 [LVLC:0003407->LL1AmazonWizard100 [LVLC:0502437;,REFR,1,0008BA53,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:DungConjurerBossChestAlyied01 ""A->DungConjurerBossChestAlyied01OOO;XESP:+;",REFR,1,0005E1AD,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1SkeletonMelee100 [LVLC:00084B->LL0Skeleton100Pack [LVLC:05008F4;,REFR,1,0006C334,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1SkeletonMissile100 [LVLC:0008->LL0Skeleton100PackArcher [LVLC:0;,REFR,1,0006C349,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:Hourglass01 ""Hourglass"" [MISC:00->Hourglass01Fine ""Exquisite Hourg;XESP:+;",REFR,1,00025451,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:DungConjurerBossChestAlyied02 ""A->DungConjurerBossChestAlyied02OOO;",REFR,1,000255C6,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:ChestHouseArmoryMiddle02 ""Chest""->ZOOOChestMiddle02LowerArmory ""Ba;",REFR,1,0008D133,Oblivion.esm,"Cell+,""Record Header+"",NAME",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:ChestClutterUpper01 ""Chest"" [CON->ZOOOChestMiddle02UpperClutter ""F;XLOC:+;XOWN:+;",REFR,1,00008842,Oblivion.esm,"Cell+,""Record Header+"",NAME,XLOC+,XOWN+",keep,
pattern,"REFR|Cell:+;Record Header:+;NAME:UpperScales01 ""Scales"" [MISC:000->UpperScales01Fine ""Finely Balanc;XESP:+;",REFR,1,000097ED,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1ConjurerBossLvl100 [LVLC:0004->LL1ConjurerDaeda50A [LVLC:050094;XESP:+;,REFR,1,000CAB80,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1ConjurerDaedaLvl100 [LVLC:000->LL1ConjurerDaedaLvl100A [LVLC:05;XESP:+;,REFR,1,000CABAE,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
pattern,REFR|Cell:+;Record Header:+;NAME:LL1Daedra50 [LVLC:00034099]->LL1Daedra50A [LVLC:050094A0];XESP:+;,REFR,1,000CABAF,Oblivion.esm,"Cell+,""Record Header+"",NAME,XESP+",keep,
