target_fid,target_master,signature,editor_id,record_name,change_summary,diff_pattern_key,ooo_touch_reason,target_record_in_current_ooo,recommend
040039D6,Oscuro's_Oblivion_Overhaul.esm,NPC_,Pilgrim01,"Pilgrim01 ""Priest of Akatosh"" [NPC_:050039D6]","""Record Header+"",FULL,SCRI+,CNAM,LNAM","NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;SCRI:+;CNAM:Pilgrim ""Pilgrim"" [CLAS:00000832->OblivifallLMRChapelHealer ""Heale;LNAM:0.000000->0.048675;",owns_record,present,review
04003A0E,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMeleeFemale2B,"BanditAmazonMeleeFemale2B ""Briarborn Tracker"" [NPC_:05003A0E]","""Record Header+"",FULL,RNAM,CNAM","NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Khajiit ""Khajiit"" [RACE:000223C7->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMeleeSword ""Briarborn Knig;",owns_record,present,review
04003A0F,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMeleeFemale3C,"BanditAmazonMeleeFemale3C ""Briarborn Tracker"" [NPC_:05003A0F]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;",owns_record,present,review
04003A10,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMeleeFemale4C,"BanditAmazonMeleeFemale4C ""Briarborn Tracker"" [NPC_:05003A10]","""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM,FNAM","NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Tracker;RNAM:Redguard ""Redguard"" [RACE:00000D->Imperial ""Imperial"" [RACE:000009;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;HNAM:RedguardClassic ""Frizzy"" [HAIR:0->Cropped ""Cr",owns_record,present,review
04003A11,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMissileFemale2B,"BanditAmazonMissileFemale2B ""Briarborn Hunter"" [NPC_:05003A11]","""Record Header+"",FULL,RNAM,CNAM,HNAM,LNAM,FNAM","NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:WoodElfFringes ""Stick Twist"" [HA->NordBaldPony ""Ga",owns_record,present,review
04003A12,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMissileFemale3C,"BanditAmazonMissileFemale3C ""Briarborn Hunter"" [NPC_:05003A12]","""Record Header+"",FULL,RNAM,CNAM,HNAM,FNAM","NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Hunter;RNAM:DarkElf ""Dark Elf"" [RACE:000191C->Khajiit ""Khajiit Cathay"" [RACE:0;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";HNAM:ElfBraid ""Wind Braids"" [HAIR:000->KhajiitDred",owns_record,present,review
04003A13,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMissileFemale4C,"BanditAmazonMissileFemale4C ""Briarborn Hunter"" [NPC_:05003A13]","""Record Header+"",FULL,RNAM,CNAM","NPC_|Record Header:+;FULL:Amazon Man-Hunter->Briarborn Hunter;RNAM:WoodElf ""Wood Elf"" [RACE:000223C->Redguard ""Redguard"" [RACE:00000D;CNAM:AmazonMissile ""Amazon Man-Hunter->AmazonMissile ""Briarborn Hunter"";",owns_record,present,review
04003A14,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonWizardFemale3C,"BanditAmazonWizardFemale3C ""Briarborn Hedge Witch"" [NPC_:05003A14]","""Record Header+"",FULL,CNAM,ENAM+","NPC_|Record Header:+;FULL:Amazon Raging Priestess->Briarborn Hedge Witch;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;ENAM:+;",owns_record,present,review
04003A15,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonWizardFemale4B,"BanditAmazonWizardFemale4B ""Briarborn Hedge Witch"" [NPC_:05003A15]","""Record Header+"",FULL,CNAM,LNAM","NPC_|Record Header:+;FULL:Amazon Raging Priestess->Briarborn Hedge Witch;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;LNAM:0.000000->0.794512;",owns_record,present,review
04003A16,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonBossFemale2Scythe,"BanditAmazonBossFemale2Scythe ""Briarborn Chosen"" [NPC_:05003A16]","""Record Header+"",EDID,FULL,RNAM,CNAM,HNAM","NPC_|Record Header:+;EDID:BanditAmazonBossFemale5->BanditAmazonBossFemale2Scythe;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn ",owns_record,present,review
04003A17,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonBossFemale6,"BanditAmazonBossFemale6 ""Briarborn Chosen"" [NPC_:05003A17]","""Record Header+"",FULL,CNAM,HNAM+,LNAM+,ENAM+","NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:+;LNAM:+;ENAM:+;",owns_record,present,review
04003C2F,Oscuro's_Oblivion_Overhaul.esm,NPC_,GhostMinionMeleeMaleBoss,"GhostMinionMeleeMaleBoss ""Reaver of Ghuul Icxth"" [NPC_:05003C2F]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
04003F10,Oscuro's_Oblivion_Overhaul.esm,NPC_,ConjurerFemaleBreton2,"ConjurerFemaleBreton2 ""Mythic Dawn Acolyte"" [NPC_:05003F10]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Conjurer->Mythic Dawn Acolyte;CNAM:Conjurer ""Conjurer"" [CLAS:0004B9->MythicDawnAgent ""Mythic Dawn Age;",owns_record,present,review
04003F11,Oscuro's_Oblivion_Overhaul.esm,NPC_,ConjurerFemaleHighElf1,"ConjurerFemaleHighElf1 ""Mythic Dawn Acolyte"" [NPC_:05003F11]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Conjurer->Mythic Dawn Acolyte;CNAM:Conjurer ""Conjurer"" [CLAS:0004B9->MythicDawnAgent ""Mythic Dawn Age;",owns_record,present,review
04003F12,Oscuro's_Oblivion_Overhaul.esm,NPC_,ConjurerMaleBreton1,"ConjurerMaleBreton1 ""Mythic Dawn Acolyte"" [NPC_:05003F12]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Conjurer->Mythic Dawn Acolyte;CNAM:Conjurer ""Conjurer"" [CLAS:0004B9->MythicDawnAgent ""Mythic Dawn Age;",owns_record,present,review
04003F13,Oscuro's_Oblivion_Overhaul.esm,NPC_,ConjurerMaleHighElf2,"ConjurerMaleHighElf2 ""Mythic Dawn Acolyte"" [NPC_:05003F13]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Conjurer->Mythic Dawn Acolyte;CNAM:Conjurer ""Conjurer"" [CLAS:0004B9->MythicDawnAgent ""Mythic Dawn Age;",owns_record,present,review
04004769,Oscuro's_Oblivion_Overhaul.esm,NPC_,MarauderRaiderBossFemale3DM,"MarauderRaiderBossFemale3DM ""Vistilia"" [NPC_:05004769]","""Record Header+"",LNAM",NPC_|Record Header:+;LNAM:0.000000->0.564346;,owns_record,present,review
04004B1A,Oscuro's_Oblivion_Overhaul.esm,NPC_,GhostMinionMeleeMaleSummon,"GhostMinionMeleeMaleSummon ""Spectral Lord"" [NPC_:05004B1A]","""Record Header+"",FULL",NPC_|Record Header:+;FULL:Spectral Reaver->Spectral Lord;,owns_record,present,review
04004D3B,Oscuro's_Oblivion_Overhaul.esm,NPC_,ImperialLegionRiderSardavarB,"ImperialLegionRiderSardavarB ""Imperial Legion Soldier"" [NPC_:05004D3B]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
04004D3F,Oscuro's_Oblivion_Overhaul.esm,NPC_,ImperialLegionRiderSlopeB,"ImperialLegionRiderSlopeB ""Imperial Legion Soldier"" [NPC_:05004D3F]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
040052B7,Oscuro's_Oblivion_Overhaul.esm,NPC_,ImperialLegionRiderRidgeB,"ImperialLegionRiderRidgeB ""Imperial Legion Soldier"" [NPC_:050052B7]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
040052C6,Oscuro's_Oblivion_Overhaul.esm,NPC_,ImperialLegionRiderRoxeyB,"ImperialLegionRiderRoxeyB ""Imperial Legion Soldier"" [NPC_:050052C6]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
040052D1,Oscuro's_Oblivion_Overhaul.esm,NPC_,ImperialLegionRiderWellspringB,"ImperialLegionRiderWellspringB ""Imperial Legion Soldier"" [NPC_:050052D1]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
040052D4,Oscuro's_Oblivion_Overhaul.esm,NPC_,ImperialLegionRiderAnvilB,"ImperialLegionRiderAnvilB ""Imperial Legion Soldier"" [NPC_:050052D4]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
04006AC5,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimZenithar3,"ZZZOOOPilgrimZenithar3 ""Priest of Zenithar"" [NPC_:05006AC5]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Zenithar->Priest of Zenithar;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006AD2,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimZenithar2,"ZZZOOOPilgrimZenithar2 ""Priest of Zenithar"" [NPC_:05006AD2]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Zenithar->Priest of Zenithar;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006AD5,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimZenithar1,"ZZZOOOPilgrimZenithar1 ""Priest of Zenithar"" [NPC_:05006AD5]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Zenithar->Priest of Zenithar;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006AD8,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimTiber1,"ZZZOOOPilgrimTiber1 ""Priest of Talos"" [NPC_:05006AD8]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Tiber Septim->Priest of Talos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006ADA,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimTiber2,"ZZZOOOPilgrimTiber2 ""Priest of Talos"" [NPC_:05006ADA]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Tiber Septim->Priest of Talos;RNAM:Imperial ""Imperial"" [RACE:000009->Breton ""Breton"" [RACE:000224FC];SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006ADB,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimTiber3,"ZZZOOOPilgrimTiber3 ""Priestess of Talos"" [NPC_:05006ADB]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Tiber Septim->Priestess of Talos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006ADD,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimStendarr3,"ZZZOOOPilgrimStendarr3 ""Priestess of Stendarr"" [NPC_:05006ADD]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Stendarr->Priestess of Stendarr;RNAM:Imperial ""Imperial"" [RACE:000009->Nord ""Nord"" [RACE:000224FD];SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006ADE,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimStendarr2,"ZZZOOOPilgrimStendarr2 ""Priestess of Stendarr"" [NPC_:05006ADE]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Stendarr->Priestess of Stendarr;RNAM:Imperial ""Imperial"" [RACE:000009->Nord ""Nord"" [RACE:000224FD];SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006AE0,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimStendarr1,"ZZZOOOPilgrimStendarr1 ""Priest of Stendarr"" [NPC_:05006AE0]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Stendarr->Priest of Stendarr;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006AE2,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimMara1,"ZZZOOOPilgrimMara1 ""Priestess of Mara"" [NPC_:05006AE2]","""Record Header+"",FULL,RNAM,SCRI+,CNAM,HNAM+,LNAM+","NPC_|Record Header:+;FULL:Pilgrim of Mara->Priestess of Mara;RNAM:Imperial ""Imperial"" [RACE:000009->Argonian ""Argonian"" [RACE:00023F;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;HNAM:+;LNAM:+;",owns_record,present,review
04006B01,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimMara2,"ZZZOOOPilgrimMara2 ""Priest of Mara"" [NPC_:05006B01]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Mara->Priest of Mara;RNAM:Imperial ""Imperial"" [RACE:000009->Argonian ""Argonian"" [RACE:00023F;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B02,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimMara3,"ZZZOOOPilgrimMara3 ""Priest of Mara"" [NPC_:05006B02]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Mara->Priest of Mara;RNAM:Imperial ""Imperial"" [RACE:000009->WoodElf ""Wood Elf"" [RACE:000223C;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B04,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimKynareth1,"ZZZOOOPilgrimKynareth1 ""Priest of Kynareth"" [NPC_:05006B04]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Kynareth->Priest of Kynareth;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B08,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimKynareth2,"ZZZOOOPilgrimKynareth2 ""Priestess of Kynareth"" [NPC_:05006B08]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Kynareth->Priestess of Kynareth;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B0A,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimKynareth3,"ZZZOOOPilgrimKynareth3 ""Priest of Kynareth"" [NPC_:05006B0A]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Kynareth->Priest of Kynareth;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B0C,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimJulianos1,"ZZZOOOPilgrimJulianos1 ""Priestess of Julianos"" [NPC_:05006B0C]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Julianos->Priestess of Julianos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B0E,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimJulianos2,"ZZZOOOPilgrimJulianos2 ""Priestess of Julianos"" [NPC_:05006B0E]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Julianos->Priestess of Julianos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B10,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimJulianos3,"ZZZOOOPilgrimJulianos3 ""Priestess of Julianos"" [NPC_:05006B10]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Julianos->Priestess of Julianos;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B12,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimJulianos4,"ZZZOOOPilgrimJulianos4 ""Priest of Julianos"" [NPC_:05006B12]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Julianos->Priest of Julianos;RNAM:Imperial ""Imperial"" [RACE:000009->WoodElf ""Wood Elf"" [RACE:000223C;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B14,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimDibella1,"ZZZOOOPilgrimDibella1 ""Priestess of Dibella"" [NPC_:05006B14]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Dibella->Priestess of Dibella;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B16,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimDibella2,"ZZZOOOPilgrimDibella2 ""Priestess of Dibella"" [NPC_:05006B16]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Dibella->Priestess of Dibella;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B17,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimDibella3,"ZZZOOOPilgrimDibella3 ""Priest of Dibella"" [NPC_:05006B17]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Dibella->Priest of Dibella;RNAM:Imperial ""Imperial"" [RACE:000009->WoodElf ""Wood Elf"" [RACE:000223C;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B1B,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimArkay1,"ZZZOOOPilgrimArkay1 ""Priest of Arkay"" [NPC_:05006B1B]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Arkay->Priest of Arkay;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04006B1C,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimArkay2,"ZZZOOOPilgrimArkay2 ""Priestess of Arkay"" [NPC_:05006B1C]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Arkay->Priestess of Arkay;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04007280,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimArkay3,"ZZZOOOPilgrimArkay3 ""Priest of Arkay"" [NPC_:05007280]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Arkay->Priest of Arkay;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04007281,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimAkatosh1,"ZZZOOOPilgrimAkatosh1 ""Priest of Akatosh"" [NPC_:05007281]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04007283,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimAkatosh2,"ZZZOOOPilgrimAkatosh2 ""Priest of Akatosh"" [NPC_:05007283]","""Record Header+"",FULL,RNAM,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;RNAM:Imperial ""Imperial"" [RACE:000009->Breton ""Breton"" [RACE:000224FC];CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04007284,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimAkatosh3,"ZZZOOOPilgrimAkatosh3 ""Priest of Akatosh"" [NPC_:05007284]","""Record Header+"",FULL,RNAM,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;RNAM:Imperial ""Imperial"" [RACE:000009->Breton ""Breton"" [RACE:000224FC];SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04007285,Oscuro's_Oblivion_Overhaul.esm,NPC_,ZZZOOOPilgrimAkatosh4,"ZZZOOOPilgrimAkatosh4 ""Priest of Akatosh"" [NPC_:05007285]","""Record Header+"",FULL,SCRI+,CNAM","NPC_|Record Header:+;FULL:Pilgrim of Akatosh->Priest of Akatosh;SCRI:+;CNAM:Priest ""Priest"" [CLAS:00023785]->OblivifallLMRChapelHealer ""Heale;",owns_record,present,review
04007797,Oscuro's_Oblivion_Overhaul.esm,NPC_,ArgonianSmugglerLeader1,"ArgonianSmugglerLeader1 ""Eidkee V'shiir"" [NPC_:05007797]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
040093B1,Oscuro's_Oblivion_Overhaul.esm,NPC_,GhostMinionSpecialMeleeStrong01,"GhostMinionSpecialMeleeStrong01 ""Spectral Commander"" [NPC_:050093B1]","""Record Header+"",FULL",NPC_|Record Header:+;FULL:Spectral Reaver->Spectral Commander;,owns_record,present,review
040093B2,Oscuro's_Oblivion_Overhaul.esm,NPC_,GhostMinionSpecialMeleeNormal01,"GhostMinionSpecialMeleeNormal01 ""Spectral Warrior"" [NPC_:050093B2]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
0400B5DC,Oscuro's_Oblivion_Overhaul.esm,NPC_,ValenLeaderBossNarind,"ValenLeaderBossNarind ""Lareil"" [NPC_:0500B5DC]","""Record Header+"",CNAM,ZNAM","NPC_|Record Header:+;CNAM:ValenWarrior ""Sylvan Warsmer"" [C->Acrobat ""Acrobat"" [CLAS:000237A8;ZNAM:DefaultValenWarriorBoss [CSTY:05->DefaultValenArcherCold [CSTY:050;",owns_record,present,review
0400D9B1,Oscuro's_Oblivion_Overhaul.esm,NPC_,VampirePatriarchCrusaderMaleZTest,"VampirePatriarchCrusaderMaleZTest ""Ancient Lord Volmyr"" [NPC_:0500D9B1]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
0400FE6D,Oscuro's_Oblivion_Overhaul.esm,NPC_,zOOODragonborneGoblinKillerPillaged,"zOOODragonborneGoblinKillerPillaged ""Order of the Dragonborne's Knight"" [NPC_:0500FE6D]","""Record Header+""",NPC_|Record Header:+;,owns_record,present,review
040109A0,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonMeleeFemale6A,"BanditAmazonMeleeFemale6A ""Briarborn Warden"" [NPC_:050109A0]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Amazon Man-Eater->Briarborn Warden;CNAM:AmazonMelee ""Amazon Man-Eater"" [->AmazonMelee ""Briarborn Thorn War;",owns_record,present,review
040109A1,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonBossFemale7,"BanditAmazonBossFemale7 ""Briarborn Chosen"" [NPC_:050109A1]","""Record Header+"",FULL,CNAM","NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;",owns_record,present,review
040109A2,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonBossFemale8,"BanditAmazonBossFemale8 ""Briarborn Chosen"" [NPC_:050109A2]","""Record Header+"",FULL,RNAM,CNAM,HNAM,ENAM+","NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->WoodElf ""Wood Elf"" [RACE:000223C;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:Cropped ""Cropped"" [HAIR:0018A891->WoodElfFem",owns_record,present,review
040109A3,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonBossFemaleScythe,"BanditAmazonBossFemaleScythe ""Briarborn Chosen"" [NPC_:050109A3]","""Record Header+"",EDID,FULL,CNAM","NPC_|Record Header:+;EDID:BanditAmazonBossFemale7B->BanditAmazonBossFemaleScythe;FULL:Amazon Wise Mother->Briarborn Chosen;CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;",owns_record,present,review
040109A4,Oscuro's_Oblivion_Overhaul.esm,NPC_,BanditAmazonBossFemale8B,"BanditAmazonBossFemale8B ""Briarborn Chosen"" [NPC_:050109A4]","""Record Header+"",FULL,RNAM,CNAM,HNAM,ENAM+","NPC_|Record Header:+;FULL:Amazon Wise Mother->Briarborn Chosen;RNAM:Redguard ""Redguard"" [RACE:00000D->Nord ""Nord"" [RACE:000224FD];CNAM:AmazonPriestess ""Amazon Raging P->AmazonPriestess ""Briarborn Hedge;HNAM:ImperialHeadband ""Military"" [HAI->Loose ""Natural""",owns_record,present,review
